id_transacao,id_conta,data_e_hora,tipo_transacao,valor,canal,descricao
TRX000348,CT-00682,2026-10-08 07:36:00,deposito,238.73,aplicativo,SUPERMERCADO BOM PRECO
TRX000925,CT-00816,2026-09-05 00:00:00,pix,560.02,,NETFLIX.COM
TRX000411,CT-00861,2025-11-30 00:00:00,compradébito,281.83,app,POSTO SHELL BR
TRX001079,CT-00824,2026-06-23 21:00:00,compradébito,-11632.52,agência,
TRX001401,CT-00837,2026-03-02 03:16:00,boleto,24.86,agencia,AMAZON MKTPLACE
TRX000885,CT-00064,2026-02-14 00:00:00,debitocartao,11754.15,app,RENDIMENTO POUPANCA
TRX001841,CT-00507,2025-04-11 00:00:00,compradébito,7029.69,aplicativo,AMAZON MKTPLACE
TRX000648,CT-00638,2026-02-04 00:00:00,deposito,175.48,agência,PIX QR CODE
TRX000778,CT-00881,2026-02-02 00:00:00,boleto,-6066.95,caixaeletrônico,PAG*MERCADOLIVRE
TRX000304,CT-00865,2025-12-16 07:05:00,pagto,989.32,app,FARMACIA SAO JOAO
TRX000910,CT-00439,2026-09-02 00:00:00,pix,347.12,caixaeletronico,PIX QR CODE
TRX001447,CT-00558,2025-07-11 01:57:00,boleto,0.0,app,SUPERMERCADO BOM PRECO
TRX000420,CT-00032,2026-03-02 11:05:00,pix,286.95,app,TRANSF ENTRE CONTAS
TRX000418,CT-00164,2026-12-06 00:00:00,débitocartão,412.3,caixaeletronico,PAG*MERCADOLIVRE
TRX001819,CT-00334,2025-11-23 00:40:00,ted,-70295.16,ib,
TRX000928,CT-00074,2026-02-16 00:00:00,pix,276.83,ib,PAG*MERCADOLIVRE
TRX002063,CT-00377,2026-06-03 00:39:00,pix,32334.04,agência,FOLHA PAGAMENTO
TRX001524,CT-00041,2026-06-27 02:50:00,depósito,212.52,agência,FOLHA PAGAMENTO
TRX001080,CT-00028,2026-04-13 07:02:00,ted,-756.0,ib,AMAZON MKTPLACE
TRX001780,CT-00105,2025-04-08 00:00:00,débitocartão,13.6,internetbanking,UBER *TRIP
TRX001508,CT-00471,2025-12-23 22:05:00,debitocartao,1210.1,app,PAG*MERCADOLIVRE
TRX001308,CT-00258,2025-07-11 00:00:00,pagamento,-13393.16,agencia,PAG*MERCADOLIVRE
TRX002032,CT-00282,2025-11-26 00:00:00,ted,1230.21,app,UBER *TRIP
TRX000345,CT-00190,2026-05-03 20:51:00,compradébito,210.72,atm,TARIFA PACOTE SERVICOS
TRX000403,CT-00066,2025-11-08 00:00:00,boleto,0.0,agência,SUPERMERCADO BOM PRECO
TRX001557,CT-00083,2026-01-16 00:00:00,ted,1469.41,,NETFLIX.COM
TRX001133,CT-00382,2026-07-07 00:00:00,compradébito,13795.24,,TRANSF ENTRE CONTAS
TRX000951,CT-00756,2025-09-25 15:08:00,saque,239.26,app,AMAZON MKTPLACE
TRX001365,CT-00281,2026-07-02 00:00:00,pix,-34.43,caixaeletrônico,RENDIMENTO POUPANCA
TRX000924,CT-00740,2025-10-14 00:00:00,pagto,-1526.8,agencia,SUPERMERCADO BOM PRECO
TRX001989,CT-00612,2026-01-20 04:33:00,pix,300.42,atm,FARMACIA SAO JOAO
TRX000972,CT-00725,2025-08-09 11:17:00,pagto,71578.16,ib,UBER *TRIP
TRX002072,CT-00410,2025-09-29 00:00:00,boleto,95.34,internetbanking,IFOOD *IFOOD
TRX000731,CT-00595,2026-02-21 00:00:00,boleto,-1368.29,app,AMAZON MKTPLACE
TRX000960,CT-00332,2025-09-14 21:06:00,pagto,1509.88,ib,AMAZON MKTPLACE
TRX001956,CT-00407,2026-11-03 21:01:00,ted,904.88,app,UBER *TRIP
TRX000370,CT-00107,2026-05-02 12:35:00,doc,-83.61,app,AMAZON MKTPLACE
TRX000847,CT-00726,2025-10-09 00:00:00,boleto,201.58,,SUPERMERCADO BOM PRECO
TRX000725,CT-00772,2026-07-01 14:52:00,pagto,-742.12,agencia,NETFLIX.COM
TRX001435,CT-00694,2025-03-12 23:42:00,pix,88.53,caixaeletrônico,RENDIMENTO POUPANCA
TRX001099,CT-00297,2026-03-11 14:43:00,depósito,74010.75,agencia,PAG*MERCADOLIVRE
TRX001263,CT-00491,2026-02-24 00:00:00,debitocartao,297.08,internetbanking,AMAZON MKTPLACE
TRX000623,CT-00888,2026-02-04 05:24:00,saque,54.21,agencia,POSTO SHELL BR
TRX000716,CT-00596,2025-01-10 00:00:00,pagamento,152.54,ib,UBER *TRIP
TRX000537,CT-00064,2026-01-01 00:00:00,ted,262.62,agencia,AMAZON MKTPLACE
TRX000911,CT-00555,2026-11-05 11:55:00,depósito,,app,TRANSF ENTRE CONTAS
TRX000135,CT-00080,2026-02-18 15:50:00,débitocartão,3938.35,internetbanking,TARIFA PACOTE SERVICOS
TRX001134,CT-00010,2026-06-04 21:20:00,deposito,240.58,internetbanking,POSTO SHELL BR
TRX000500,CT-00593,2026-02-21 00:00:00,ted,-251.63,atm,POSTO SHELL BR
TRX000406,CT-00506,2026-03-13 10:02:00,ted,7.67,caixaeletrônico,PADARIA DO ZE
TRX000938,CT-00933,2026-04-27 00:00:00,ted,1155.24,atm,PIX QR CODE
TRX001380,CT-00228,2025-09-11 21:15:00,deposito,0.0,caixaeletronico,AMAZON MKTPLACE
TRX001814,CT-00957,2026-01-04 00:00:00,deposito,45355.9,caixaeletrônico,UBER *TRIP
TRX001140,CT-00151,2026-06-03 05:58:00,pagamento,1926.42,agencia,POSTO SHELL BR
TRX001043,CT-00923,2026-09-04 00:00:00,pagamento,863.17,internetbanking,FOLHA PAGAMENTO
TRX000311,CT-00211,2025-08-30 00:00:00,saque,1223.88,caixaeletronico,RENDIMENTO POUPANCA
TRX000061,CT-00895,2026-02-23 00:00:00,compradébito,132.18,atm,
TRX000724,CT-00022,2026-04-29 00:00:00,pagto,13355.65,agencia,PAG*MERCADOLIVRE
TRX001012,CT-00226,2026-05-03 00:00:00,deposito,11141.01,,PADARIA DO ZE
TRX001723,CT-00550,2026-02-13 00:00:00,boleto,3167.43,ib,FOLHA PAGAMENTO
TRX001593,CT-00433,2026-05-17 00:00:00,depósito,2895.16,caixaeletrônico,IFOOD *IFOOD
TRX001778,CT-00433,2026-09-05 00:00:00,boleto,1974.38,internetbanking,POSTO SHELL BR
TRX001918,CT-00177,2025-11-23 00:00:00,débitocartão,187.15,caixaeletronico,TARIFA PACOTE SERVICOS
TRX001966,CT-00978,2026-02-19 00:00:00,compradébito,461.68,agencia,PADARIA DO ZE
TRX001257,CT-00777,2025-04-12 00:00:00,pix,-263.05,app,PAG*MERCADOLIVRE
TRX000230,CT-00366,2025-09-14 00:00:00,saque,1004.76,app,TARIFA PACOTE SERVICOS
TRX001404,CT-00059,2025-10-08 15:50:00,saque,194.04,app,TARIFA PACOTE SERVICOS
TRX000627,CT-00267,2026-02-17 00:00:00,saque,5214.21,app,
TRX001772,CT-00253,2025-02-08 02:56:00,deposito,30.97,app,RENDIMENTO POUPANCA
TRX001965,CT-00896,2026-07-06 00:00:00,debitocartao,-1124.01,app,POSTO SHELL BR
TRX000282,CT-00291,2026-04-06 15:29:00,pix,69281.51,atm,FARMACIA SAO JOAO
TRX000981,CT-00058,2025-10-19 13:38:00,doc,129.62,app,FOLHA PAGAMENTO
TRX000295,CT-00339,2025-11-28 19:32:00,pix,-32.33,caixaeletrônico,AMAZON MKTPLACE
TRX000148,CT-00251,2026-03-17 00:00:00,boleto,-1586.62,aplicativo,FOLHA PAGAMENTO
TRX000087,CT-00615,2026-02-07 00:00:00,ted,-2294.84,app,PAG*MERCADOLIVRE
TRX001533,CT-00296,2025-12-08 02:22:00,boleto,742.29,app,RENDIMENTO POUPANCA
TRX000607,CT-00855,2025-08-31 00:00:00,saque,8894.7,app,RENDIMENTO POUPANCA
TRX000011,CT-00648,2026-06-27 00:00:00,pix,685.99,app,PIX QR CODE
TRX001182,CT-00859,2026-03-22 00:00:00,pagamento,106.5,aplicativo,TRANSF ENTRE CONTAS
TRX001461,CT-00054,2025-07-08 10:59:00,ted,199.78,app,TARIFA PACOTE SERVICOS
TRX001293,CT-00202,2025-09-10 11:09:00,ted,212.48,app,IFOOD *IFOOD
TRX001328,CT-00314,2026-04-24 03:41:00,pix,9650.57,caixaeletronico,
TRX000604,CT-00731,2026-03-20 00:00:00,ted,1846.96,caixaeletrônico,SUPERMERCADO BOM PRECO
TRX001243,CT-00870,2026-10-07 00:00:00,saque,-172.7,agencia,PADARIA DO ZE
TRX002024,CT-00281,2026-06-06 16:51:00,boleto,-766.67,agência,PIX QR CODE
TRX000353,CT-00504,2026-03-14 19:33:00,pagamento,-2039.68,caixaeletrônico,POSTO SHELL BR
TRX001601,CT-00501,2025-09-29 00:00:00,boleto,33759.36,caixaeletronico,
TRX000191,CT-00112,2025-04-08 08:04:00,boleto,116.98,caixaeletrônico,IFOOD *IFOOD
TRX001721,CT-00830,2026-01-18 10:24:00,deposito,22161.88,internetbanking,PADARIA DO ZE
TRX000297,CT-00243,2026-02-15 00:00:00,depósito,1087.29,agência,NETFLIX.COM
TRX000496,CT-00826,2026-03-20 00:00:00,pix,-11022.13,ib,IFOOD *IFOOD
TRX001716,CT-00967,2025-10-17 00:00:00,boleto,1581.2,,UBER *TRIP
TRX001285,CT-00400,2025-12-17 03:38:00,pagto,-287.7,agência,AMAZON MKTPLACE
TRX001784,CT-00467,2025-04-08 20:00:00,pix,200.74,caixaeletronico,NETFLIX.COM
TRX001378,CT-00298,2026-08-08 00:00:00,deposito,614.82,agencia,
TRX001885,CT-00474,2026-01-18 00:00:00,boleto,46.7,,FARMACIA SAO JOAO
TRX000800,CT-00177,2025-08-29 00:00:00,boleto,100.19,atm,RENDIMENTO POUPANCA
TRX002098,CT-00376,2026-05-26 01:35:00,pagto,1939.45,agencia,FOLHA PAGAMENTO
TRX000067,CT-00059,2026-03-18 09:26:00,ted,45926.94,app,UBER *TRIP
TRX000807,CT-00606,2026-04-25 00:00:00,debitocartao,0.0,agencia,IFOOD *IFOOD
TRX001544,CT-00841,2025-12-28 11:22:00,debitocartao,-55.89,agencia,PIX QR CODE
TRX001575,CT-00220,2026-02-05 23:56:00,pagto,-1939.0,internetbanking,PIX QR CODE
TRX001264,CT-00419,2025-09-15 00:00:00,deposito,508.28,internetbanking,FOLHA PAGAMENTO
TRX001480,CT-00848,2026-08-05 00:00:00,boleto,14.31,internetbanking,SUPERMERCADO BOM PRECO
TRX000792,CT-00062,2025-10-07 00:24:00,doc,,agencia,
TRX000506,CT-00729,2025-12-25 00:00:00,pagamento,128.68,aplicativo,PADARIA DO ZE
TRX001586,CT-00096,2025-08-10 00:00:00,saque,8828.04,app,RENDIMENTO POUPANCA
TRX001382,CT-00162,2026-07-31 21:48:00,pix,76.16,aplicativo,IFOOD *IFOOD
TRX000278,CT-00042,2026-04-22 00:00:00,pagamento,100.02,,PAG*MERCADOLIVRE
TRX001113,CT-00147,2026-06-05 16:44:00,doc,10573.87,internetbanking,TRANSF ENTRE CONTAS
TRX001029,CT-00501,2026-05-15 04:01:00,compradébito,14527.8,internetbanking,SUPERMERCADO BOM PRECO
TRX000563,CT-00612,2026-05-17 19:20:00,boleto,-267.92,agencia,AMAZON MKTPLACE
TRX001226,CT-00378,2025-05-10 08:35:00,debitocartao,-6998.37,internetbanking,NETFLIX.COM
TRX000903,CT-00549,2026-04-17 04:17:00,pagto,1011.93,app,PAG*MERCADOLIVRE
TRX001048,CT-00151,2025-12-27 00:00:00,doc,80.43,aplicativo,NETFLIX.COM
TRX001039,CT-00649,2026-06-08 00:05:00,deposito,91.56,app,NETFLIX.COM
TRX000442,CT-00292,2025-09-18 00:00:00,deposito,286.74,aplicativo,RENDIMENTO POUPANCA
TRX000461,CT-00171,2026-05-12 00:00:00,deposito,5367.58,app,SUPERMERCADO BOM PRECO
TRX001364,CT-00765,2025-07-10 00:00:00,pagamento,-123.06,internetbanking,IFOOD *IFOOD
TRX000165,CT-01016,2025-02-09 00:00:00,deposito,2169.25,internetbanking,SUPERMERCADO BOM PRECO
TRX000329,CT-00472,2026-08-15 12:34:00,pagamento,-1909.79,caixaeletrônico,POSTO SHELL BR
TRX000157,CT-00364,2026-05-19 00:00:00,compradébito,2107.75,agência,RENDIMENTO POUPANCA
TRX000127,CT-00617,2026-06-23 00:00:00,pagto,10414.98,app,PAG*MERCADOLIVRE
TRX000934,CT-00212,2026-07-17 13:44:00,pix,-71175.84,aplicativo,UBER *TRIP
TRX000284,CT-00070,2026-01-11 02:03:00,depósito,142.28,caixaeletronico,RENDIMENTO POUPANCA
TRX000277,CT-00948,2026-03-30 17:51:00,boleto,1539.12,internetbanking,POSTO SHELL BR
TRX001512,CT-00264,2026-04-24 00:00:00,deposito,,atm,PIX QR CODE
TRX000444,CT-00233,2026-02-06 08:10:00,boleto,182.62,,SUPERMERCADO BOM PRECO
TRX000131,CT-00032,2026-04-25 00:00:00,pagto,164.28,agencia,UBER *TRIP
TRX000887,CT-00100,2025-12-20 10:54:00,saque,210.05,aplicativo,PADARIA DO ZE
TRX000993,CT-00029,2025-09-20 06:20:00,pix,5855.06,agência,FOLHA PAGAMENTO
TRX000368,CT-01040,2025-02-10 06:05:00,boleto,3828.38,agencia,TRANSF ENTRE CONTAS
TRX001195,CT-00888,2025-08-12 02:20:00,debitocartao,1588.66,caixaeletronico,PIX QR CODE
TRX001505,CT-00073,2026-02-06 10:30:00,pix,291.97,internetbanking,NETFLIX.COM
TRX001303,CT-00455,2026-01-31 10:22:00,doc,-283.97,aplicativo,PAG*MERCADOLIVRE
TRX001858,CT-00752,2025-09-28 19:19:00,pagto,0.0,caixaeletronico,PIX QR CODE
TRX000322,CT-00986,2025-09-15 00:00:00,depósito,1087.13,ib,AMAZON MKTPLACE
TRX001711,CT-00784,2025-11-20 13:30:00,débitocartão,5179.08,atm,TARIFA PACOTE SERVICOS
TRX000390,CT-00152,2025-01-10 14:57:00,boleto,218.94,agência,PAG*MERCADOLIVRE
TRX001807,CT-00178,2025-09-08 17:50:00,pix,594.34,ib,FOLHA PAGAMENTO
TRX001546,CT-00271,2026-04-14 00:00:00,ted,254.13,agencia,UBER *TRIP
TRX001503,CT-00196,2026-11-01 00:00:00,debitocartao,291.66,internetbanking,PADARIA DO ZE
TRX000664,CT-00474,2026-03-18 01:25:00,saque,85.79,ib,AMAZON MKTPLACE
TRX001006,CT-00765,2026-11-05 00:00:00,compradébito,517.49,app,RENDIMENTO POUPANCA
TRX001775,CT-00857,2026-01-22 04:48:00,depósito,2109.8,internetbanking,FOLHA PAGAMENTO
TRX001111,CT-00251,2026-09-02 00:00:00,boleto,1569.26,agencia,FOLHA PAGAMENTO
TRX000742,CT-00257,2025-12-12 22:35:00,boleto,-1395.02,caixaeletrônico,FOLHA PAGAMENTO
TRX000135,CT-00080,2026-02-18 15:50:00,débitocartão,3938.35,internetbanking,TARIFA PACOTE SERVICOS
TRX000711,CT-00435,2026-01-06 20:49:00,doc,29.74,ib,SUPERMERCADO BOM PRECO
TRX001523,CT-00342,2026-03-05 00:00:00,compradébito,4887.67,app,UBER *TRIP
TRX000482,CT-00136,2026-02-18 14:18:00,pix,142.21,atm,PADARIA DO ZE
TRX001763,CT-00517,2026-05-19 00:00:00,doc,-45262.64,internetbanking,PADARIA DO ZE
TRX001771,CT-00008,2025-11-27 18:39:00,pix,1879.03,app,FARMACIA SAO JOAO
TRX000866,CT-00271,2026-05-18 00:00:00,depósito,9363.16,atm,FOLHA PAGAMENTO
TRX000317,CT-00700,2025-08-14 00:00:00,boleto,191.06,,UBER *TRIP
TRX000567,CT-00083,2026-04-27 00:29:00,boleto,212.03,app,FOLHA PAGAMENTO
TRX001889,CT-00399,2025-03-10 01:37:00,boleto,22.46,,FOLHA PAGAMENTO
TRX000826,CT-00920,2026-09-07 20:17:00,ted,-1854.79,caixaeletronico,AMAZON MKTPLACE
TRX001669,CT-00782,2026-03-28 00:00:00,pagto,583.71,caixaeletrônico,IFOOD *IFOOD
TRX000152,CT-00158,2026-03-16 00:00:00,deposito,125.46,agencia,IFOOD *IFOOD
TRX001109,CT-00503,2025-08-12 00:00:00,ted,87.0,caixaeletrônico,IFOOD *IFOOD
TRX001223,CT-00562,2025-08-18 02:55:00,ted,,,POSTO SHELL BR
TRX001718,CT-00097,2026-10-05 18:09:00,depósito,214.7,atm,UBER *TRIP
TRX000217,CT-00794,2025-11-17 02:03:00,pagamento,245.41,caixaeletronico,RENDIMENTO POUPANCA
TRX001273,CT-00788,2026-08-14 00:00:00,boleto,86.27,agência,NETFLIX.COM
TRX000161,CT-00710,2026-06-29 13:33:00,ted,13133.01,,UBER *TRIP
TRX000365,CT-00018,2026-02-17 00:00:00,pagto,111.9,aplicativo,PIX QR CODE
TRX001001,CT-00500,2026-03-19 00:00:00,deposito,96.48,caixaeletrônico,FOLHA PAGAMENTO
TRX000611,CT-00853,2026-12-01 10:08:00,boleto,184.03,,
TRX000783,CT-00196,2026-04-22 00:00:00,débitocartão,278.95,agencia,FOLHA PAGAMENTO
TRX000666,CT-00135,2026-12-01 20:32:00,boleto,43.79,agencia,PAG*MERCADOLIVRE
TRX001267,CT-00944,2026-04-27 11:52:00,pix,293.83,agencia,PIX QR CODE
