ID TRANSACAO,id conta,Data/Hora,Tipo Transação,VALOR,Canal,Descrição
TRX001524,CT-00041,27-06-2026 02:50,Depósito,"212,52",Agência,FOLHA PAGAMENTO
TRX001080,CT-00028,2026-04-13 07:02,TED,-756.00,IB,AMAZON MKTPLACE
TRX001780,CT-00105,04/08/2025,Débito Cartão,"13,60",internet banking,UBER *TRIP
TRX001508,CT-00471,23/12/25 22:05,debito cartao,1210.10,App,PAG*MercadoLivre
TRX001308,CT-00258,07/11/2025,Pagamento,"-13.393,16",agencia,PAG*MercadoLivre
TRX002032,CT-00282,26/11/25,ted,"R$ 1.230,21",app,UBER *TRIP
TRX000345,CT-00190,05/03/2026 20:51,Compra Débito,"210,72",ATM,TARIFA PACOTE SERVICOS
TRX000403,CT-00066,11/08/2025,BOLETO,0,Agência,SUPERMERCADO BOM PRECO
TRX001557,CT-00083,16-jan-2026,TED,"R$ 1.469,41",,NETFLIX.COM
TRX001133,CT-00382,07-jul-2026,Compra Débito,"13.795,24",,TRANSF ENTRE CONTAS
TRX000951,CT-00756,25/09/2025 15:08,saque,"239,26",APP,AMAZON MKTPLACE
TRX001365,CT-00281,07/02/2026,pix,"-34,43",Caixa Eletrônico,RENDIMENTO POUPANCA
TRX000924,CT-00740,2025-10-14,pagto,-1526.80,agencia,SUPERMERCADO BOM PRECO
TRX001989,CT-00612,20/01/2026 04:33,PIX,300.42,ATM,FARMACIA SAO JOAO
TRX000972,CT-00725,2025-08-09 11:17,pagto,71578.16,IB,UBER *TRIP
TRX002072,CT-00410,29-09-2025,Boleto,"95,34",internet banking,IFOOD *IFOOD
TRX000731,CT-00595,2026-02-21,BOLETO,"-1368,29",APP,AMAZON MKTPLACE
TRX000960,CT-00332,2025-09-14 21:06,pagto,1509.88,IB,AMAZON MKTPLACE
TRX001956,CT-00407,11/03/2026 21:01,ted,R$ 904.88,App,UBER *TRIP
TRX000370,CT-00107,2026-05-02 12:35,DOC,-83.61,app,AMAZON MKTPLACE
TRX000847,CT-00726,10/09/2025,Boleto,"201,58",,SUPERMERCADO BOM PRECO
TRX000725,CT-00772,07/01/2026 14:52,pagto,"-742,12",agencia,NETFLIX.COM
TRX001435,CT-00694,03/12/2025 23:42,Pix,"R$ 88,53",Caixa Eletrônico,RENDIMENTO POUPANCA
TRX001099,CT-00297,2026-03-11 14:43,Depósito,74010.75,AGENCIA,PAG*MercadoLivre
TRX001263,CT-00491,24/02/26,debito cartao,"297,08",internet banking,AMAZON MKTPLACE
TRX000623,CT-00888,02-abr-2026 05:24,Saque,"R$ 54,21",agencia,POSTO SHELL BR
TRX000716,CT-00596,01-out-2025,Pagamento,"152,54",IB,UBER *TRIP
TRX000537,CT-00064,01/01/26,ted,"262,62",AGENCIA,AMAZON MKTPLACE
TRX000911,CT-00555,11/05/2026 11:55,Depósito,,App,TRANSF ENTRE CONTAS
TRX000135,CT-00080,18/02/2026 15:50,Débito Cartão,"3.938,35",Internet Banking,TARIFA PACOTE SERVICOS
TRX001134,CT-00010,06/04/2026 21:20,deposito,"R$ 240,58",Internet Banking,POSTO SHELL BR
TRX000500,CT-00593,21/02/2026,TED,"-251,63",ATM,POSTO SHELL BR
TRX000406,CT-00506,2026-03-13 10:02,ted,7.67,Caixa Eletrônico,  PADARIA DO ZE  
TRX000938,CT-00933,27/04/2026,TED,1155.24,ATM,PIX QR CODE
TRX001380,CT-00228,09/11/2025 21:15,DEPOSITO,0,caixa eletronico,AMAZON MKTPLACE
TRX001814,CT-00957,01/04/26,deposito,"45.355,90",Caixa Eletrônico,UBER *TRIP
TRX001140,CT-00151,06/03/2026 05:58,Pagamento,1926.42,AGENCIA,POSTO SHELL BR
TRX001043,CT-00923,09/04/2026,Pagamento,"R$ 863,17",internet banking,FOLHA PAGAMENTO
TRX000311,CT-00211,2025-08-30,saque,1223.88,caixa eletronico,RENDIMENTO POUPANCA
TRX000061,CT-00895,23-fev-2026,Compra Débito,"132,18",ATM,
TRX000724,CT-00022,2026-04-29,pagto,"13.355,65",AGENCIA,PAG*MercadoLivre
TRX001012,CT-00226,05-03-2026,deposito,11141.01,,  PADARIA DO ZE  
TRX001723,CT-00550,13/02/2026,BOLETO,R$ 3167.43,IB,FOLHA PAGAMENTO
TRX001593,CT-00433,2026-05-17,Depósito,2895.16,Caixa Eletrônico,IFOOD *IFOOD
TRX001778,CT-00433,09-05-2026,boleto,1974.38,internet banking,POSTO SHELL BR
TRX001918,CT-00177,23/11/2025,Débito Cartão,187.15,caixa eletronico,TARIFA PACOTE SERVICOS
TRX001966,CT-00978,19-02-2026,Compra Débito,461.68,agencia,  PADARIA DO ZE  
TRX001257,CT-00777,04/12/25,PIX,"-263,05",App,PAG*MercadoLivre
TRX000230,CT-00366,14/09/2025,Saque,"1.004,76",App,TARIFA PACOTE SERVICOS
TRX001404,CT-00059,2025-10-08 15:50,Saque,"R$ 194,04",app,TARIFA PACOTE SERVICOS
TRX000627,CT-00267,17/02/2026,saque,5214.21,APP,
TRX001772,CT-00253,02/08/2025 02:56,DEPOSITO,R$ 30.97,APP,RENDIMENTO POUPANCA
TRX001965,CT-00896,2026-07-06,debito cartao,"-1.124,01",App,POSTO SHELL BR
TRX000282,CT-00291,04/06/2026 15:29,pix,"69.281,51",ATM,FARMACIA SAO JOAO
TRX000981,CT-00058,19/10/2025 13:38,DOC,"129,62",app,FOLHA PAGAMENTO
TRX000295,CT-00339,28-11-2025 19:32,Pix,"-32,33",Caixa Eletrônico,AMAZON MKTPLACE
TRX000148,CT-00251,17-03-2026,Boleto,"-1.586,62",Aplicativo,FOLHA PAGAMENTO
TRX000087,CT-00615,02/07/26,ted,"-2294,84",APP,PAG*MercadoLivre
TRX001533,CT-00296,12-08-2025 02:22,Boleto,"742,29",app,RENDIMENTO POUPANCA
TRX000607,CT-00855,31/08/25,saque,"8.894,70",App,RENDIMENTO POUPANCA
TRX000011,CT-00648,2026-06-27,Pix,"R$ 685,99",app,PIX QR CODE
TRX001182,CT-00859,2026-03-22,Pagamento,106.50,Aplicativo,TRANSF ENTRE CONTAS
TRX001461,CT-00054,07/08/25 10:59,TED,"199,78",app,TARIFA PACOTE SERVICOS
TRX001293,CT-00202,09/10/2025 11:09,ted,"R$ 212,48",APP,IFOOD *IFOOD
TRX001328,CT-00314,24/04/2026 03:41,PIX,"9.650,57",caixa eletronico,
TRX000604,CT-00731,20-03-2026,ted,"1846,96",Caixa Eletrônico,SUPERMERCADO BOM PRECO
TRX001243,CT-00870,10-07-2026,saque,"-172,70",AGENCIA,  PADARIA DO ZE  
TRX002024,CT-00281,06/06/2026 16:51,boleto,"-766,67",Agência,PIX QR CODE
TRX000353,CT-00504,14-03-2026 19:33,Pagamento,"-2.039,68",Caixa Eletrônico,POSTO SHELL BR
TRX001601,CT-00501,2025-09-29,boleto,"R$ 33.759,36",caixa eletronico,
TRX000191,CT-00112,04-08-2025 08:04,Boleto,"116,98",Caixa Eletrônico,IFOOD *IFOOD
TRX001721,CT-00830,18/01/2026 10:24,DEPOSITO,R$ 22161.88,Internet Banking,  PADARIA DO ZE  
TRX000297,CT-00243,15/02/2026,Depósito,"R$ 1.087,29",Agência,NETFLIX.COM
TRX000496,CT-00826,20-03-2026,pix,"-11.022,13",IB,IFOOD *IFOOD
TRX001716,CT-00967,17/10/2025,BOLETO,R$ 1581.20,,UBER *TRIP
TRX001285,CT-00400,17/12/2025 03:38,pagto,"-287,70",Agência,AMAZON MKTPLACE
TRX001784,CT-00467,04/08/25 20:00,Pix,"200,74",caixa eletronico,NETFLIX.COM
TRX001378,CT-00298,2026-08-08,DEPOSITO,"R$ 614,82",AGENCIA,
TRX001885,CT-00474,18/01/2026,BOLETO,"R$ 46,70",,FARMACIA SAO JOAO
TRX000800,CT-00177,29-08-2025,Boleto,"100,19",ATM,RENDIMENTO POUPANCA
TRX002098,CT-00376,26/05/26 01:35,pagto,1939.45,agencia,FOLHA PAGAMENTO
TRX000067,CT-00059,18/03/2026 09:26,TED,"45926,94",App,UBER *TRIP
TRX000807,CT-00606,2026-04-25,debito cartao,0,agencia,IFOOD *IFOOD
TRX001544,CT-00841,28/12/2025 11:22,debito cartao,"-55,89",agencia,PIX QR CODE
TRX001575,CT-00220,2026-02-05 23:56,pagto,"-1.939,00",internet banking,PIX QR CODE
TRX001264,CT-00419,15/09/2025,deposito,"508,28",Internet Banking,FOLHA PAGAMENTO
TRX001480,CT-00848,08-05-2026,boleto,14.31,internet banking,SUPERMERCADO BOM PRECO
TRX000792,CT-00062,2025-10-07 00:24,DOC,,AGENCIA,
TRX000506,CT-00729,2025-12-25,Pagamento,"128,68",Aplicativo,  PADARIA DO ZE  
TRX001586,CT-00096,08/10/2025,saque,"8.828,04",APP,RENDIMENTO POUPANCA
TRX001382,CT-00162,31/07/2026 21:48,PIX,76.16,Aplicativo,IFOOD *IFOOD
TRX000278,CT-00042,22-abr-2026,Pagamento,"100,02",,PAG*MercadoLivre
TRX001113,CT-00147,2026-06-05 16:44,DOC,R$ 10573.87,internet banking,TRANSF ENTRE CONTAS
TRX001029,CT-00501,2026-05-15 04:01,Compra Débito,14527.80,internet banking,SUPERMERCADO BOM PRECO
TRX000563,CT-00612,17/05/2026 19:20,boleto,"-267,92",AGENCIA,AMAZON MKTPLACE
TRX001226,CT-00378,05/10/2025 08:35,debito cartao,-6998.37,internet banking,NETFLIX.COM
TRX000903,CT-00549,2026-04-17 04:17,pagto,"1.011,93",app,PAG*MercadoLivre
TRX001048,CT-00151,2025-12-27,DOC,"80,43",Aplicativo,NETFLIX.COM
TRX001039,CT-00649,06/08/26 00:05,DEPOSITO,"R$ 91,56",app,NETFLIX.COM
TRX000442,CT-00292,2025-09-18,DEPOSITO,"R$ 286,74",Aplicativo,RENDIMENTO POUPANCA
TRX000461,CT-00171,2026-05-12,deposito,"5.367,58",APP,SUPERMERCADO BOM PRECO
TRX001364,CT-00765,07-10-2025,Pagamento,"-123,06",internet banking,IFOOD *IFOOD
TRX000165,CT-01016,02-09-2025,DEPOSITO,2169.25,Internet Banking,SUPERMERCADO BOM PRECO
TRX000329,CT-00472,2026-08-15 12:34,Pagamento,"-1.909,79",Caixa Eletrônico,POSTO SHELL BR
TRX000157,CT-00364,19/05/2026,Compra Débito,"2107,75",Agência,RENDIMENTO POUPANCA
TRX000127,CT-00617,23-06-2026,pagto,R$ 10414.98,APP,PAG*MercadoLivre
TRX000934,CT-00212,2026-07-17 13:44,Pix,"-71.175,84",Aplicativo,UBER *TRIP
TRX000284,CT-00070,2026-01-11 02:03,Depósito,R$ 142.28,caixa eletronico,RENDIMENTO POUPANCA
TRX000277,CT-00948,30/03/2026 17:51,BOLETO,"R$ 1.539,12",Internet Banking,POSTO SHELL BR
TRX001512,CT-00264,24-04-2026,DEPOSITO,,ATM,PIX QR CODE
TRX000444,CT-00233,02/06/2026 08:10,BOLETO,"182,62",,SUPERMERCADO BOM PRECO
TRX000131,CT-00032,25-abr-2026,pagto,"R$ 164,28",AGENCIA,UBER *TRIP
TRX000887,CT-00100,2025-12-20 10:54,Saque,"210,05",Aplicativo,  PADARIA DO ZE  
TRX000993,CT-00029,20/09/2025 06:20,Pix,5855.06,Agência,FOLHA PAGAMENTO
TRX000368,CT-01040,02/10/2025 06:05,boleto,R$ 3828.38,agencia,TRANSF ENTRE CONTAS
TRX001195,CT-00888,2025-08-12 02:20,debito cartao,R$ 1588.66,caixa eletronico,PIX QR CODE
TRX001505,CT-00073,02/06/2026 10:30,pix,"R$ 291,97",Internet Banking,NETFLIX.COM
TRX001303,CT-00455,2026-01-31 10:22,DOC,"-283,97",Aplicativo,PAG*MercadoLivre
TRX001858,CT-00752,28/09/2025 19:19,pagto,0,caixa eletronico,PIX QR CODE
TRX000322,CT-00986,2025-09-15,Depósito,R$ 1087.13,IB,AMAZON MKTPLACE
TRX001711,CT-00784,20/11/2025 13:30,Débito Cartão,"5.179,08",ATM,TARIFA PACOTE SERVICOS
TRX000390,CT-00152,01/10/2025 14:57,boleto,"218,94",Agência,PAG*MercadoLivre
TRX001807,CT-00178,2025-09-08 17:50,PIX,594.34,IB,FOLHA PAGAMENTO
TRX001546,CT-00271,2026-04-14,ted,"R$ 254,13",AGENCIA,UBER *TRIP
TRX001503,CT-00196,11/01/2026,debito cartao,"291,66",internet banking,  PADARIA DO ZE  
TRX000664,CT-00474,18/03/2026 01:25,saque,"85,79",IB,AMAZON MKTPLACE
TRX001006,CT-00765,11/05/2026,Compra Débito,"R$ 517,49",APP,RENDIMENTO POUPANCA
TRX001775,CT-00857,22/01/2026 04:48,Depósito,"2109,80",internet banking,FOLHA PAGAMENTO
TRX001111,CT-00251,09/02/2026,Boleto,"R$ 1.569,26",agencia,FOLHA PAGAMENTO
TRX000742,CT-00257,12/12/2025 22:35,BOLETO,"-1.395,02",Caixa Eletrônico,FOLHA PAGAMENTO
TRX000135,CT-00080,18/02/2026 15:50,Débito Cartão,"3.938,35",Internet Banking,TARIFA PACOTE SERVICOS
TRX000711,CT-00435,01/06/26 20:49,DOC,"29,74",IB,SUPERMERCADO BOM PRECO
TRX001523,CT-00342,03/05/2026,Compra Débito,R$ 4887.67,app,UBER *TRIP
TRX000482,CT-00136,18/02/26 14:18,PIX,142.21,ATM,  PADARIA DO ZE  
TRX001763,CT-00517,19/05/2026,DOC,"-45.262,64",Internet Banking,  PADARIA DO ZE  
TRX001771,CT-00008,27/11/25 18:39,PIX,"R$ 1.879,03",app,FARMACIA SAO JOAO
TRX000866,CT-00271,18-mai-2026,Depósito,9363.16,ATM,FOLHA PAGAMENTO
TRX000317,CT-00700,14/08/2025,boleto,"R$ 191,06",,UBER *TRIP
TRX000567,CT-00083,27/04/26 00:29,BOLETO,"212,03",APP,FOLHA PAGAMENTO
TRX001889,CT-00399,03/10/25 01:37,boleto,22.46,,FOLHA PAGAMENTO
TRX000826,CT-00920,09/07/2026 20:17,ted,"-1.854,79",caixa eletronico,AMAZON MKTPLACE
TRX001669,CT-00782,28/03/2026,pagto,583.71,Caixa Eletrônico,IFOOD *IFOOD
TRX000152,CT-00158,16-03-2026,deposito,125.46,AGENCIA,IFOOD *IFOOD
TRX001109,CT-00503,08/12/2025,ted,"87,00",Caixa Eletrônico,IFOOD *IFOOD
TRX001223,CT-00562,18/08/2025 02:55,ted,N/A,,POSTO SHELL BR
TRX001718,CT-00097,10/05/2026 18:09,Depósito,214.70,ATM,UBER *TRIP
TRX000217,CT-00794,17/11/2025 02:03,Pagamento,"245,41",caixa eletronico,RENDIMENTO POUPANCA
TRX001273,CT-00788,14/08/2026,BOLETO,"86,27",Agência,NETFLIX.COM
TRX000161,CT-00710,2026-06-29 13:33,TED,"R$ 13.133,01",,UBER *TRIP
TRX000365,CT-00018,17/02/2026,pagto,R$ 111.90,Aplicativo,PIX QR CODE
TRX001001,CT-00500,19-03-2026,deposito,"96,48",Caixa Eletrônico,FOLHA PAGAMENTO
TRX000611,CT-00853,12/01/2026 10:08,boleto,184.03,,
TRX000783,CT-00196,22/04/2026,Débito Cartão,278.95,AGENCIA,FOLHA PAGAMENTO
TRX000666,CT-00135,12-01-2026 20:32,boleto,"43,79",AGENCIA,PAG*MercadoLivre
TRX001267,CT-00944,27-04-2026 11:52,PIX,"293,83",agencia,PIX QR CODE
